gene	aRRA	aRRA p_value	aRRA FDR	significant	# signif. sgRNAs
SLC25A2	1.0	1.00E+00	1.00E+00	False	0
SLC25A1	1.0	1.00E+00	1.00E+00	False	0
TONSL	1.0	1.00E+00	1.00E+00	False	0
KIF5A	1.0	1.00E+00	1.00E+00	False	0
KIF5B	1.0	1.00E+00	1.00E+00	False	0
MED26	1.0	1.00E+00	1.00E+00	False	0
MASP1	1.0	1.00E+00	1.00E+00	False	0
MASP2	1.0	1.00E+00	1.00E+00	False	0
IFNGR1	1.0	1.00E+00	1.00E+00	False	0
IFNGR2	1.0	1.00E+00	1.00E+00	False	0
CMIP	1.0	1.00E+00	1.00E+00	False	0
IARS2	1.0	1.00E+00	1.00E+00	False	0
USP49	1.0	1.00E+00	1.00E+00	False	0
ECSCR	1.0	1.00E+00	1.00E+00	False	0
USP45	1.0	1.00E+00	1.00E+00	False	0
USP44	1.0	1.00E+00	1.00E+00	False	0
USP47	1.0	1.00E+00	1.00E+00	False	0
USP46	1.0	1.00E+00	1.00E+00	False	0
USP40	1.0	1.00E+00	1.00E+00	False	0
USP43	1.0	1.00E+00	1.00E+00	False	0
USP42	1.0	1.00E+00	1.00E+00	False	0
FAM203A	1.0	1.00E+00	1.00E+00	False	0
BLM	1.0	1.00E+00	1.00E+00	False	0
VAT1L	1.0	1.00E+00	1.00E+00	False	0
BLK	1.0	1.00E+00	1.00E+00	False	0
RPS5	1.0	1.00E+00	1.00E+00	False	0
RPS3	1.0	1.00E+00	1.00E+00	False	0
RPS2	1.0	1.00E+00	1.00E+00	False	0
VDAC3	1.0	1.00E+00	1.00E+00	False	0
VDAC2	1.0	1.00E+00	1.00E+00	False	0
RPS9	1.0	1.00E+00	1.00E+00	False	0
hsa-mir-532	1.0	1.00E+00	1.00E+00	False	0
hsa-mir-539	1.0	1.00E+00	1.00E+00	False	0
IGSF22	1.0	1.00E+00	1.00E+00	False	0
RPSA	1.0	1.00E+00	1.00E+00	False	0
TAPBP	1.0	1.00E+00	1.00E+00	False	0
ADRB1	1.0	1.00E+00	1.00E+00	False	0
ADRB2	1.0	1.00E+00	1.00E+00	False	0
MCM3AP	1.0	1.00E+00	1.00E+00	False	0
RPL29	1.0	1.00E+00	1.00E+00	False	0
RPL28	1.0	1.00E+00	1.00E+00	False	0
RPL24	1.0	1.00E+00	1.00E+00	False	0
RPL21	1.0	1.00E+00	1.00E+00	False	0
RPL23	1.0	1.00E+00	1.00E+00	False	0
ATG7	1.0	1.00E+00	1.00E+00	False	0
RALGAPB	1.0	1.00E+00	1.00E+00	False	0
SNRNP35	1.0	1.00E+00	1.00E+00	False	0
ACYP1	1.0	1.00E+00	1.00E+00	False	0
ACSL4	1.0	1.00E+00	1.00E+00	False	0
SMPX	1.0	1.00E+00	1.00E+00	False	0
TRIM33	1.0	1.00E+00	1.00E+00	False	0
TRIM32	1.0	1.00E+00	1.00E+00	False	0
HP	1.0	1.00E+00	1.00E+00	False	0
TRIM35	1.0	1.00E+00	1.00E+00	False	0
TRIM34	1.0	1.00E+00	1.00E+00	False	0
C14orf37	1.0	1.00E+00	1.00E+00	False	0
SLC16A12	1.0	1.00E+00	1.00E+00	False	0
KIAA1210	1.0	1.00E+00	1.00E+00	False	0
C14orf39	1.0	1.00E+00	1.00E+00	False	0
IFIT1B	1.0	1.00E+00	1.00E+00	False	0
IQCF6	1.0	1.00E+00	1.00E+00	False	0
IQCF2	1.0	1.00E+00	1.00E+00	False	0
IQCF3	1.0	1.00E+00	1.00E+00	False	0
IQCF1	1.0	1.00E+00	1.00E+00	False	0
NEDD4	1.0	1.00E+00	1.00E+00	False	0
hsa-mir-181b-2	1.0	1.00E+00	1.00E+00	False	0
hsa-mir-181b-1	1.0	1.00E+00	1.00E+00	False	0
NEURL2	1.0	1.00E+00	1.00E+00	False	0
PROX1	1.0	1.00E+00	1.00E+00	False	0
PROX2	1.0	1.00E+00	1.00E+00	False	0
ATCAY	1.0	1.00E+00	1.00E+00	False	0
hsa-mir-486-2	1.0	1.00E+00	1.00E+00	False	0
DECR2	1.0	1.00E+00	1.00E+00	False	0
DECR1	1.0	1.00E+00	1.00E+00	False	0
TFF1	1.0	1.00E+00	1.00E+00	False	0
TFF3	1.0	1.00E+00	1.00E+00	False	0
hsa-mir-3973	1.0	1.00E+00	1.00E+00	False	0
hsa-mir-3972	1.0	1.00E+00	1.00E+00	False	0
hsa-mir-3975	1.0	1.00E+00	1.00E+00	False	0
hsa-mir-3974	1.0	1.00E+00	1.00E+00	False	0
hsa-mir-3976	1.0	1.00E+00	1.00E+00	False	0
hsa-mir-3978	1.0	1.00E+00	1.00E+00	False	0
TMPRSS9	1.0	1.00E+00	1.00E+00	False	0
KLB	1.0	1.00E+00	1.00E+00	False	0
TMPRSS3	1.0	1.00E+00	1.00E+00	False	0
TMPRSS4	1.0	1.00E+00	1.00E+00	False	0
TMPRSS5	1.0	1.00E+00	1.00E+00	False	0
TMPRSS6	1.0	1.00E+00	1.00E+00	False	0
TMPRSS7	1.0	1.00E+00	1.00E+00	False	0
ABCC12	1.0	1.00E+00	1.00E+00	False	0
ABCC10	1.0	1.00E+00	1.00E+00	False	0
ABCC11	1.0	1.00E+00	1.00E+00	False	0
TRIM16L	1.0	1.00E+00	1.00E+00	False	0
COMMD3	1.0	1.00E+00	1.00E+00	False	0
COMMD6	1.0	1.00E+00	1.00E+00	False	0
COMMD4	1.0	1.00E+00	1.00E+00	False	0
COMMD5	1.0	1.00E+00	1.00E+00	False	0
ZMYM6	1.0	1.00E+00	1.00E+00	False	0
ZMYM5	1.0	1.00E+00	1.00E+00	False	0
NonTargetingControlGuideForHuman_0278	1.0	1.00E+00	1.00E+00	False	0
NonTargetingControlGuideForHuman_0279	1.0	1.00E+00	1.00E+00	False	0
NonTargetingControlGuideForHuman_0274	1.0	1.00E+00	1.00E+00	False	0
NonTargetingControlGuideForHuman_0275	1.0	1.00E+00	1.00E+00	False	0
NonTargetingControlGuideForHuman_0277	1.0	1.00E+00	1.00E+00	False	0
NonTargetingControlGuideForHuman_0270	1.0	1.00E+00	1.00E+00	False	0
NonTargetingControlGuideForHuman_0271	1.0	1.00E+00	1.00E+00	False	0
NonTargetingControlGuideForHuman_0272	1.0	1.00E+00	1.00E+00	False	0
NonTargetingControlGuideForHuman_0273	1.0	1.00E+00	1.00E+00	False	0
SHFM1	1.0	1.00E+00	1.00E+00	False	0
ANO8	1.0	1.00E+00	1.00E+00	False	0
ANO9	1.0	1.00E+00	1.00E+00	False	0
ANO4	1.0	1.00E+00	1.00E+00	False	0
ANO6	1.0	1.00E+00	1.00E+00	False	0
ANO1	1.0	1.00E+00	1.00E+00	False	0
HIP1R	1.0	1.00E+00	1.00E+00	False	0
GTF2I	1.0	1.00E+00	1.00E+00	False	0
CHUK	1.0	1.00E+00	1.00E+00	False	0
C5orf15	1.0	1.00E+00	1.00E+00	False	0
MYZAP	1.0	1.00E+00	1.00E+00	False	0
ASH2L	1.0	1.00E+00	1.00E+00	False	0
FTHL17	1.0	1.00E+00	1.00E+00	False	0
RECQL5	1.0	1.00E+00	1.00E+00	False	0
RGMB	1.0	1.00E+00	1.00E+00	False	0
RGMA	1.0	1.00E+00	1.00E+00	False	0
UTF1	1.0	1.00E+00	1.00E+00	False	0
GIMAP1-GIMAP5	1.0	1.00E+00	1.00E+00	False	0
OR52R1	1.0	1.00E+00	1.00E+00	False	0
BHLHB9	1.0	1.00E+00	1.00E+00	False	0
GRID1	1.0	1.00E+00	1.00E+00	False	0
ST7L	1.0	1.00E+00	1.00E+00	False	0
CYP2C9	1.0	1.00E+00	1.00E+00	False	0
CYP2C8	1.0	1.00E+00	1.00E+00	False	0
APOBEC3D	1.0	1.00E+00	1.00E+00	False	0
APOBEC3G	1.0	1.00E+00	1.00E+00	False	0
APOBEC3F	1.0	1.00E+00	1.00E+00	False	0
APOBEC3A	1.0	1.00E+00	1.00E+00	False	0
APOBEC3C	1.0	1.00E+00	1.00E+00	False	0
APOBEC3B	1.0	1.00E+00	1.00E+00	False	0
CYP27C1	1.0	1.00E+00	1.00E+00	False	0
C10orf67	1.0	1.00E+00	1.00E+00	False	0
OR10P1	1.0	1.00E+00	1.00E+00	False	0
C10orf62	1.0	1.00E+00	1.00E+00	False	0
C10orf68	1.0	1.00E+00	1.00E+00	False	0
GIPR	1.0	1.00E+00	1.00E+00	False	0
LPIN2	1.0	1.00E+00	1.00E+00	False	0
LPIN3	1.0	1.00E+00	1.00E+00	False	0
LPIN1	1.0	1.00E+00	1.00E+00	False	0
MFI2	1.0	1.00E+00	1.00E+00	False	0
CLSTN1	1.0	1.00E+00	1.00E+00	False	0
AGO4	1.0	1.00E+00	1.00E+00	False	0
KLHDC7B	1.0	1.00E+00	1.00E+00	False	0
KLHDC7A	1.0	1.00E+00	1.00E+00	False	0
MUSTN1	1.0	1.00E+00	1.00E+00	False	0
SLC1A4	1.0	1.00E+00	1.00E+00	False	0
CYP11B2	1.0	1.00E+00	1.00E+00	False	0
RSPH4A	1.0	1.00E+00	1.00E+00	False	0
MIPEP	1.0	1.00E+00	1.00E+00	False	0
CCNL1	1.0	1.00E+00	1.00E+00	False	0
CCNL2	1.0	1.00E+00	1.00E+00	False	0
SSX2B	1.0	1.00E+00	1.00E+00	False	0
NOMO2	1.0	1.00E+00	1.00E+00	False	0
NOMO3	1.0	1.00E+00	1.00E+00	False	0
NOMO1	1.0	1.00E+00	1.00E+00	False	0
BAZ1A	1.0	1.00E+00	1.00E+00	False	0
MTFP1	1.0	1.00E+00	1.00E+00	False	0
LEAP2	1.0	1.00E+00	1.00E+00	False	0
LELP1	1.0	1.00E+00	1.00E+00	False	0
SLC2A9	1.0	1.00E+00	1.00E+00	False	0
SLC2A8	1.0	1.00E+00	1.00E+00	False	0
SLC2A7	1.0	1.00E+00	1.00E+00	False	0
SLC2A6	1.0	1.00E+00	1.00E+00	False	0
SLC2A5	1.0	1.00E+00	1.00E+00	False	0
SLC2A4	1.0	1.00E+00	1.00E+00	False	0
SLC2A3	1.0	1.00E+00	1.00E+00	False	0
FA2H	1.0	1.00E+00	1.00E+00	False	0
SLC2A1	1.0	1.00E+00	1.00E+00	False	0
OR6F1	1.0	1.00E+00	1.00E+00	False	0
TBC1D3B	1.0	1.00E+00	1.00E+00	False	0
TBC1D3C	1.0	1.00E+00	1.00E+00	False	0
TBC1D3F	1.0	1.00E+00	1.00E+00	False	0
TBC1D3G	1.0	1.00E+00	1.00E+00	False	0
TBC1D3H	1.0	1.00E+00	1.00E+00	False	0
CEACAM1	1.0	1.00E+00	1.00E+00	False	0
ATRIP	1.0	1.00E+00	1.00E+00	False	0
CEACAM3	1.0	1.00E+00	1.00E+00	False	0
CEACAM5	1.0	1.00E+00	1.00E+00	False	0
CEACAM4	1.0	1.00E+00	1.00E+00	False	0
CEACAM7	1.0	1.00E+00	1.00E+00	False	0
GTF2IRD1	1.0	1.00E+00	1.00E+00	False	0
GTF2IRD2	1.0	1.00E+00	1.00E+00	False	0
IQUB	1.0	1.00E+00	1.00E+00	False	0
C20orf141	1.0	1.00E+00	1.00E+00	False	0
TBC1D32	1.0	1.00E+00	1.00E+00	False	0
FZD9	1.0	1.00E+00	1.00E+00	False	0
CREBBP	1.0	1.00E+00	1.00E+00	False	0
TRNAU1AP	1.0	1.00E+00	1.00E+00	False	0
TMEM126A	1.0	1.00E+00	1.00E+00	False	0
TMEM126B	1.0	1.00E+00	1.00E+00	False	0
hsa-mir-876	1.0	1.00E+00	1.00E+00	False	0
hsa-mir-877	1.0	1.00E+00	1.00E+00	False	0
hsa-mir-874	1.0	1.00E+00	1.00E+00	False	0
hsa-mir-875	1.0	1.00E+00	1.00E+00	False	0
hsa-mir-873	1.0	1.00E+00	1.00E+00	False	0
PDC	1.0	1.00E+00	1.00E+00	False	0
TAF9B	1.0	1.00E+00	1.00E+00	False	0
SF3B4	1.0	1.00E+00	1.00E+00	False	0
SF3B1	1.0	1.00E+00	1.00E+00	False	0
SF3B3	1.0	1.00E+00	1.00E+00	False	0
SF3B2	1.0	1.00E+00	1.00E+00	False	0
FOXN4	1.0	1.00E+00	1.00E+00	False	0
CNIH3	1.0	1.00E+00	1.00E+00	False	0
NSMCE4A	1.0	1.00E+00	1.00E+00	False	0
CNIH4	1.0	1.00E+00	1.00E+00	False	0
RLIM	1.0	1.00E+00	1.00E+00	False	0
MLN	1.0	1.00E+00	1.00E+00	False	0
MLL	1.0	1.00E+00	1.00E+00	False	0
NAT8B	1.0	1.00E+00	1.00E+00	False	0
MLX	1.0	1.00E+00	1.00E+00	False	0
NAT8L	1.0	1.00E+00	1.00E+00	False	0
FAM195B	1.0	1.00E+00	1.00E+00	False	0
FAM195A	1.0	1.00E+00	1.00E+00	False	0
ADD3	1.0	1.00E+00	1.00E+00	False	0
ADD2	1.0	1.00E+00	1.00E+00	False	0
ADD1	1.0	1.00E+00	1.00E+00	False	0
PKD2L1	1.0	1.00E+00	1.00E+00	False	0
CWC27	1.0	1.00E+00	1.00E+00	False	0
CWC25	1.0	1.00E+00	1.00E+00	False	0
CWC22	1.0	1.00E+00	1.00E+00	False	0
FMOD	1.0	1.00E+00	1.00E+00	False	0
FMO2	1.0	1.00E+00	1.00E+00	False	0
FMO5	1.0	1.00E+00	1.00E+00	False	0
SH2D2A	1.0	1.00E+00	1.00E+00	False	0
RGP1	1.0	1.00E+00	1.00E+00	False	0
ARHGEF35	1.0	1.00E+00	1.00E+00	False	0
NonTargetingControlGuideForHuman_0478	1.0	1.00E+00	1.00E+00	False	0
NonTargetingControlGuideForHuman_0479	1.0	1.00E+00	1.00E+00	False	0
NonTargetingControlGuideForHuman_0476	1.0	1.00E+00	1.00E+00	False	0
NonTargetingControlGuideForHuman_0477	1.0	1.00E+00	1.00E+00	False	0
NonTargetingControlGuideForHuman_0474	1.0	1.00E+00	1.00E+00	False	0
NonTargetingControlGuideForHuman_0475	1.0	1.00E+00	1.00E+00	False	0
NonTargetingControlGuideForHuman_0472	1.0	1.00E+00	1.00E+00	False	0
NonTargetingControlGuideForHuman_0473	1.0	1.00E+00	1.00E+00	False	0
NonTargetingControlGuideForHuman_0470	1.0	1.00E+00	1.00E+00	False	0
NonTargetingControlGuideForHuman_0471	1.0	1.00E+00	1.00E+00	False	0
SPRR2E	1.0	1.00E+00	1.00E+00	False	0
SPRR2D	1.0	1.00E+00	1.00E+00	False	0
SPRR2G	1.0	1.00E+00	1.00E+00	False	0
SPRR2F	1.0	1.00E+00	1.00E+00	False	0
SPRR2A	1.0	1.00E+00	1.00E+00	False	0
SPRR2B	1.0	1.00E+00	1.00E+00	False	0
LOC147646	1.0	1.00E+00	1.00E+00	False	0
SHQ1	1.0	1.00E+00	1.00E+00	False	0
NonTargetingControlGuideForHuman_0608	1.0	1.00E+00	1.00E+00	False	0
STX1B	1.0	1.00E+00	1.00E+00	False	0
SRGN	1.0	1.00E+00	1.00E+00	False	0
SPATA31C2	1.0	1.00E+00	1.00E+00	False	0
SPATA31C1	1.0	1.00E+00	1.00E+00	False	0
LSM3	1.0	1.00E+00	1.00E+00	False	0
KRT80	1.0	1.00E+00	1.00E+00	False	0
KRT81	1.0	1.00E+00	1.00E+00	False	0
KRT83	1.0	1.00E+00	1.00E+00	False	0
KRT84	1.0	1.00E+00	1.00E+00	False	0
KRT85	1.0	1.00E+00	1.00E+00	False	0
NonTargetingControlGuideForHuman_0600	1.0	1.00E+00	1.00E+00	False	0
TSEN2	1.0	1.00E+00	1.00E+00	False	0
SPACA5	1.0	1.00E+00	1.00E+00	False	0
SPACA7	1.0	1.00E+00	1.00E+00	False	0
FAIM	1.0	1.00E+00	1.00E+00	False	0
STX10	1.0	1.00E+00	1.00E+00	False	0
STX12	1.0	1.00E+00	1.00E+00	False	0
STX17	1.0	1.00E+00	1.00E+00	False	0
STX19	1.0	1.00E+00	1.00E+00	False	0
STX18	1.0	1.00E+00	1.00E+00	False	0
OR9G4	1.0	1.00E+00	1.00E+00	False	0
MOSPD2	1.0	1.00E+00	1.00E+00	False	0
OR9G1	1.0	1.00E+00	1.00E+00	False	0
OR9G9	1.0	1.00E+00	1.00E+00	False	0
PAN3	1.0	1.00E+00	1.00E+00	False	0
PAN2	1.0	1.00E+00	1.00E+00	False	0
DPP8	1.0	1.00E+00	1.00E+00	False	0
DPP9	1.0	1.00E+00	1.00E+00	False	0
STK33	1.0	1.00E+00	1.00E+00	False	0
DPP3	1.0	1.00E+00	1.00E+00	False	0
IK	1.0	1.00E+00	1.00E+00	False	0
STK39	1.0	1.00E+00	1.00E+00	False	0
NOC3L	1.0	1.00E+00	1.00E+00	False	0
HIAT1	1.0	1.00E+00	1.00E+00	False	0
TMIGD1	1.0	1.00E+00	1.00E+00	False	0
hsa-mir-101-2	1.0	1.00E+00	1.00E+00	False	0
hsa-mir-101-1	1.0	1.00E+00	1.00E+00	False	0
H2AFB3	1.0	1.00E+00	1.00E+00	False	0
H2AFB2	1.0	1.00E+00	1.00E+00	False	0
NDUFB11	1.0	1.00E+00	1.00E+00	False	0
NDUFB10	1.0	1.00E+00	1.00E+00	False	0
GOT2	1.0	1.00E+00	1.00E+00	False	0
GOT1	1.0	1.00E+00	1.00E+00	False	0
hsa-mir-5787	1.0	1.00E+00	1.00E+00	False	0
OR2T8	1.0	1.00E+00	1.00E+00	False	0
OR2T6	1.0	1.00E+00	1.00E+00	False	0
OR2T4	1.0	1.00E+00	1.00E+00	False	0
OR2T5	1.0	1.00E+00	1.00E+00	False	0
OR2T2	1.0	1.00E+00	1.00E+00	False	0
OR2T3	1.0	1.00E+00	1.00E+00	False	0
OR2T1	1.0	1.00E+00	1.00E+00	False	0
SH3D21	1.0	1.00E+00	1.00E+00	False	0
C22orf42	1.0	1.00E+00	1.00E+00	False	0
C22orf43	1.0	1.00E+00	1.00E+00	False	0
STMN4	1.0	1.00E+00	1.00E+00	False	0
STMN1	1.0	1.00E+00	1.00E+00	False	0
STMN3	1.0	1.00E+00	1.00E+00	False	0
STMN2	1.0	1.00E+00	1.00E+00	False	0
IKBIP	1.0	1.00E+00	1.00E+00	False	0
hsa-mir-4784	1.0	1.00E+00	1.00E+00	False	0
hsa-mir-4783	1.0	1.00E+00	1.00E+00	False	0
hsa-mir-4782	1.0	1.00E+00	1.00E+00	False	0
hsa-mir-4781	1.0	1.00E+00	1.00E+00	False	0
hsa-mir-4780	1.0	1.00E+00	1.00E+00	False	0
hsa-mir-378b	1.0	1.00E+00	1.00E+00	False	0
hsa-mir-378c	1.0	1.00E+00	1.00E+00	False	0
hsa-mir-378a	1.0	1.00E+00	1.00E+00	False	0
hsa-mir-378f	1.0	1.00E+00	1.00E+00	False	0
hsa-mir-378e	1.0	1.00E+00	1.00E+00	False	0
hsa-mir-378j	1.0	1.00E+00	1.00E+00	False	0
hsa-mir-378h	1.0	1.00E+00	1.00E+00	False	0
STAT6	1.0	1.00E+00	1.00E+00	False	0
hsa-mir-4434	1.0	1.00E+00	1.00E+00	False	0
hsa-mir-4437	1.0	1.00E+00	1.00E+00	False	0
hsa-mir-4430	1.0	1.00E+00	1.00E+00	False	0
hsa-mir-4433	1.0	1.00E+00	1.00E+00	False	0
hsa-mir-4439	1.0	1.00E+00	1.00E+00	False	0
hsa-mir-4438	1.0	1.00E+00	1.00E+00	False	0
BCAM	1.0	1.00E+00	1.00E+00	False	0
ELOVL6	1.0	1.00E+00	1.00E+00	False	0
ELOVL4	1.0	1.00E+00	1.00E+00	False	0
ELOVL3	1.0	1.00E+00	1.00E+00	False	0
ELOVL1	1.0	1.00E+00	1.00E+00	False	0
AMY1A	1.0	1.00E+00	1.00E+00	False	0
AMY1C	1.0	1.00E+00	1.00E+00	False	0
AMY1B	1.0	1.00E+00	1.00E+00	False	0
hsa-mir-892a	1.0	1.00E+00	1.00E+00	False	0
CWF19L1	1.0	1.00E+00	1.00E+00	False	0
CWF19L2	1.0	1.00E+00	1.00E+00	False	0
RD3	1.0	1.00E+00	1.00E+00	False	0
DUSP9	1.0	1.00E+00	1.00E+00	False	0
DUSP8	1.0	1.00E+00	1.00E+00	False	0
DUSP5	1.0	1.00E+00	1.00E+00	False	0
DUSP4	1.0	1.00E+00	1.00E+00	False	0
DUSP6	1.0	1.00E+00	1.00E+00	False	0
DUSP1	1.0	1.00E+00	1.00E+00	False	0
DUSP3	1.0	1.00E+00	1.00E+00	False	0
DUSP2	1.0	1.00E+00	1.00E+00	False	0
GBGT1	1.0	1.00E+00	1.00E+00	False	0
RDX	1.0	1.00E+00	1.00E+00	False	0
OR51E2	1.0	1.00E+00	1.00E+00	False	0
HEY2	1.0	1.00E+00	1.00E+00	False	0
HEY1	1.0	1.00E+00	1.00E+00	False	0
RPS10-NUDT3	1.0	1.00E+00	1.00E+00	False	0
MTF1	1.0	1.00E+00	1.00E+00	False	0
BMP10	1.0	1.00E+00	1.00E+00	False	0
TMEM106B	1.0	1.00E+00	1.00E+00	False	0
TMEM106A	1.0	1.00E+00	1.00E+00	False	0
TCERG1L	1.0	1.00E+00	1.00E+00	False	0
RHCG	1.0	1.00E+00	1.00E+00	False	0
RIC3	1.0	1.00E+00	1.00E+00	False	0
SEMA4A	1.0	1.00E+00	1.00E+00	False	0
SEMA4B	1.0	1.00E+00	1.00E+00	False	0
SEMA4C	1.0	1.00E+00	1.00E+00	False	0
SEMA4D	1.0	1.00E+00	1.00E+00	False	0
SEMA4F	1.0	1.00E+00	1.00E+00	False	0
GLP1R	1.0	1.00E+00	1.00E+00	False	0
SP110	1.0	1.00E+00	1.00E+00	False	0
SCN4B	1.0	1.00E+00	1.00E+00	False	0
TMCO2	1.0	1.00E+00	1.00E+00	False	0
TMCO3	1.0	1.00E+00	1.00E+00	False	0
ZNF195	1.0	1.00E+00	1.00E+00	False	0
PDS5A	1.0	1.00E+00	1.00E+00	False	0
PDS5B	1.0	1.00E+00	1.00E+00	False	0
TSTD1	1.0	1.00E+00	1.00E+00	False	0
TSTD2	1.0	1.00E+00	1.00E+00	False	0
TSTD3	1.0	1.00E+00	1.00E+00	False	0
UBXN2B	1.0	1.00E+00	1.00E+00	False	0
UBXN2A	1.0	1.00E+00	1.00E+00	False	0
EDARADD	1.0	1.00E+00	1.00E+00	False	0
ZNF221	1.0	1.00E+00	1.00E+00	False	0
ZNF222	1.0	1.00E+00	1.00E+00	False	0
ZNF223	1.0	1.00E+00	1.00E+00	False	0
ZNF224	1.0	1.00E+00	1.00E+00	False	0
ZNF226	1.0	1.00E+00	1.00E+00	False	0
ZNF227	1.0	1.00E+00	1.00E+00	False	0
KCNQ4	1.0	1.00E+00	1.00E+00	False	0
KCNQ5	1.0	1.00E+00	1.00E+00	False	0
KCNQ2	1.0	1.00E+00	1.00E+00	False	0
KCNQ3	1.0	1.00E+00	1.00E+00	False	0
HOXC13	1.0	1.00E+00	1.00E+00	False	0
HOXC12	1.0	1.00E+00	1.00E+00	False	0
RTTN	1.0	1.00E+00	1.00E+00	False	0
KIR2DL3	1.0	1.00E+00	1.00E+00	False	0
KIR2DL4	1.0	1.00E+00	1.00E+00	False	0
OTUD4	1.0	1.00E+00	1.00E+00	False	0
SPEM1	1.0	1.00E+00	1.00E+00	False	0
HTRA4	1.0	1.00E+00	1.00E+00	False	0
HTRA1	1.0	1.00E+00	1.00E+00	False	0
HTRA2	1.0	1.00E+00	1.00E+00	False	0
CARF	1.0	1.00E+00	1.00E+00	False	0
C17orf89	1.0	1.00E+00	1.00E+00	False	0
C17orf82	1.0	1.00E+00	1.00E+00	False	0
C17orf85	1.0	1.00E+00	1.00E+00	False	0
SPIB	1.0	1.00E+00	1.00E+00	False	0
SPIC	1.0	1.00E+00	1.00E+00	False	0
SPCS2	1.0	1.00E+00	1.00E+00	False	0
SPCS3	1.0	1.00E+00	1.00E+00	False	0
hsa-mir-942	1.0	1.00E+00	1.00E+00	False	0
ACER2	1.0	1.00E+00	1.00E+00	False	0
SIM2	1.0	1.00E+00	1.00E+00	False	0
HLA-DRA	1.0	1.00E+00	1.00E+00	False	0
PEA15	1.0	1.00E+00	1.00E+00	False	0
hsa-mir-938	1.0	1.00E+00	1.00E+00	False	0
hsa-mir-933	1.0	1.00E+00	1.00E+00	False	0
hsa-mir-934	1.0	1.00E+00	1.00E+00	False	0
BNC1	1.0	1.00E+00	1.00E+00	False	0
BNC2	1.0	1.00E+00	1.00E+00	False	0
BZW1	1.0	1.00E+00	1.00E+00	False	0
BZW2	1.0	1.00E+00	1.00E+00	False	0
CRAMP1L	1.0	1.00E+00	1.00E+00	False	0
RAD18	1.0	1.00E+00	1.00E+00	False	0
LINS	1.0	1.00E+00	1.00E+00	False	0
TNNC1	1.0	1.00E+00	1.00E+00	False	0
TNNC2	1.0	1.00E+00	1.00E+00	False	0
NonTargetingControlGuideForHuman_0386	1.0	1.00E+00	1.00E+00	False	0
CXCL13	1.0	1.00E+00	1.00E+00	False	0
CXCL12	1.0	1.00E+00	1.00E+00	False	0
GMCL1	1.0	1.00E+00	1.00E+00	False	0
NonTargetingControlGuideForHuman_0387	1.0	1.00E+00	1.00E+00	False	0
UBE4B	1.0	1.00E+00	1.00E+00	False	0
ZG16	1.0	1.00E+00	1.00E+00	False	0
hsa-mir-320c-1	1.0	1.00E+00	1.00E+00	False	0
LDB1	1.0	1.00E+00	1.00E+00	False	0
LIN9	1.0	1.00E+00	1.00E+00	False	0
SPRY2	1.0	1.00E+00	1.00E+00	False	0
PLEKHA4	1.0	1.00E+00	1.00E+00	False	0
PLEKHA5	1.0	1.00E+00	1.00E+00	False	0
PLEKHA6	1.0	1.00E+00	1.00E+00	False	0
PLEKHA7	1.0	1.00E+00	1.00E+00	False	0
PLEKHA1	1.0	1.00E+00	1.00E+00	False	0
PLEKHA2	1.0	1.00E+00	1.00E+00	False	0
PLEKHA8	1.0	1.00E+00	1.00E+00	False	0
SEC62	1.0	1.00E+00	1.00E+00	False	0
SEC63	1.0	1.00E+00	1.00E+00	False	0
HRNR	1.0	1.00E+00	1.00E+00	False	0
MGAM	1.0	1.00E+00	1.00E+00	False	0
TPTE	1.0	1.00E+00	1.00E+00	False	0
VN1R4	1.0	1.00E+00	1.00E+00	False	0
VN1R5	1.0	1.00E+00	1.00E+00	False	0
C14orf79	1.0	1.00E+00	1.00E+00	False	0
POTEB2	1.0	1.00E+00	1.00E+00	False	0
MYH2	1.0	1.00E+00	1.00E+00	False	0
MYH3	1.0	1.00E+00	1.00E+00	False	0
MYH6	1.0	1.00E+00	1.00E+00	False	0
MYH7	1.0	1.00E+00	1.00E+00	False	0
MYH4	1.0	1.00E+00	1.00E+00	False	0
BAGE4	1.0	1.00E+00	1.00E+00	False	0
BAGE5	1.0	1.00E+00	1.00E+00	False	0
MYH8	1.0	1.00E+00	1.00E+00	False	0
BAGE2	1.0	1.00E+00	1.00E+00	False	0
BAGE3	1.0	1.00E+00	1.00E+00	False	0
VGLL2	1.0	1.00E+00	1.00E+00	False	0
CADM4	1.0	1.00E+00	1.00E+00	False	0
CADM2	1.0	1.00E+00	1.00E+00	False	0
CADM3	1.0	1.00E+00	1.00E+00	False	0
CADM1	1.0	1.00E+00	1.00E+00	False	0
KIAA0430	1.0	1.00E+00	1.00E+00	False	0
SATB2	1.0	1.00E+00	1.00E+00	False	0
SATB1	1.0	1.00E+00	1.00E+00	False	0
FAM149B1	1.0	1.00E+00	1.00E+00	False	0
CNNM3	1.0	1.00E+00	1.00E+00	False	0
CNNM4	1.0	1.00E+00	1.00E+00	False	0
PIP5K1A	1.0	1.00E+00	1.00E+00	False	0
PHF14	1.0	1.00E+00	1.00E+00	False	0
PHF15	1.0	1.00E+00	1.00E+00	False	0
PHF16	1.0	1.00E+00	1.00E+00	False	0
PHF17	1.0	1.00E+00	1.00E+00	False	0
PHF10	1.0	1.00E+00	1.00E+00	False	0
